Company_ID,Sector,Country,R&D_Spend,Marketing_Spend,Admin_Cost,Employee_Count,Revenue_Last_Year,Years_Active,Profit_Margin,Revenue_Growth
455,Health,Japan,45929.88120193029,68823.86146277799,58184.62478855144,277,378910.12047247496,7,0.07820865431540208,0.5610310719940125
456,Health,Germany,40278.11643186431,17043.80961765234,67846.95386403112,216,243042.1418192862,10,0.17588185618482544,0.3084352943577499
457,Health,USA,56754.19311043877,77034.21653082874,43039.36110355948,276,176575.74254056803,16,0.18297665751317171,0.4202221035300659
458,Finance,USA,35681.18645452431,61617.11987327331,52872.854006424524,163,287149.51043796045,8,0.0,0.45748469146774007
459,Tech,Japan,45395.82172596265,106282.04618346349,55996.2213236352,51,261266.08390010105,9,0.17840623684750256,0.5396476387501903
460,Health,USA,32894.510005830714,73416.85429286404,55664.02725103129,20,222700.2944197397,9,0.3335032350534942,0.39851701159405445
461,Tech,India,159909.38123020477,45113.03055583513,50911.46321499305,107,285969.7235281047,2,0.0035700504410669798,0.5870860020553501
462,Finance,USA,,23515.641118107305,58912.18902031667,284,339320.45177974267,13,0.14622756041908055,0.46571562265143673
463,Finance,India,42198.385711216004,43242.80091307746,55786.98743216789,239,299256.91507457476,13,,0.45573658115870475
464,Energy,USA,66635.31394176556,29427.58349146199,35148.05093207242,229,324558.48581489903,4,0.08741009928363759,0.4643155766776936
465,Health,UK,56604.058986058524,34602.6632323607,60429.87277267128,74,445072.6158812338,12,0.014915620162578719,0.5550289740637318
466,Energy,USA,53611.30292173952,69783.09327023009,60647.4900472009,241,272569.69107539486,17,0.16116796288980523,0.5066644137834437
467,Health,India,81396.15785040928,133511.47425582676,40840.566749857026,61,322267.8907715736,2,0.20555233622817162,0.6814901756239811
468,Finance,USA,87443.9989126663,62118.735288882424,50455.25402537122,272,259262.93099206925,13,0.17868170429383642,0.547354405062502
469,Finance,USA,45924.288907921706,23919.9989167666,58199.94791373283,276,232291.22240904218,18,0.08488722713796994,0.32565395502965455
470,Retail,USA,44895.41172148581,64007.8877558057,47488.23416504766,163,253207.3877265784,15,0.10734236703828506,0.4688947299048787
471,Retail,India,52181.02235884727,100506.6217115005,62875.736573192145,149,261699.3142782649,8,0.16905908802599473,0.5494275852669449
472,Finance,USA,18940.152484510912,34000.49143309402,,60,328758.06380377006,15,0.08707532069027556,0.45762007308387426
473,Finance,Japan,28068.53477146553,45233.33979452643,40568.167608380216,126,487926.0629360606,1,0.05698434240390507,0.5504869456874575
474,Tech,Japan,,49454.72664633272,33427.464762154705,55,242716.52509793278,10,0.1332611057928627,0.4742889396930228
475,Tech,India,136282.3147321515,30609.35659102697,53645.82314725851,97,266669.975550763,12,0.08387042535093145,0.5539670930667995
476,Energy,UK,52864.21797675649,72328.1194779345,58658.750061513725,217,294950.15895110014,5,0.17880905420775497,0.48048602293548814
477,Retail,Japan,79879.81579678309,45589.427285050755,47229.60351386277,278,331663.90789677977,9,0.24090881802218422,0.5386452344254617
478,Retail,Germany,69956.2326252615,63052.27771931109,67439.12795985241,98,321084.0649563828,8,0.3318308381894034,0.5615491779541658
479,Finance,Japan,279132.0940757933,28781.977624554387,33936.73040332102,127,402727.6635158494,16,0.1736646838497755,0.8560394424698332
480,Finance,Germany,104797.7368525289,37704.133894772574,,63,105888.63435718333,14,0.1952180513973676,0.37195939828412905
481,Energy,India,56164.55844283711,75616.42607543399,42729.67015089328,125,109045.61038434619,13,,0.3807349788187395
482,Retail,UK,37131.82804878855,39194.82919334857,,127,260329.74623918807,13,0.11238362580449185,0.40909963531865734
483,Tech,Germany,26816.61239297393,138161.46421631466,,269,387784.01500349666,5,0.23988393725786575,0.6885164287201478
484,Health,Germany,66285.85585760363,38569.546320303416,40800.120946599825,84,174748.15747155232,16,0.13065705398972555,0.342034726268431
485,Energy,Japan,41020.39361879367,56095.497815719566,43405.31436909704,16,59389.41282449942,11,0.15510631650240475,0.3077331107562128
486,Health,Germany,29403.622064206946,85781.14440315863,60315.05464375763,131,345694.3524975367,5,0.23560829690898344,0.5432453645981951
487,Tech,India,43334.898436325486,20930.87373690372,45354.43220252582,20,319492.5778962172,13,0.1311960979679387,0.42282498917485956
488,Tech,India,34864.555771746695,17043.338674810282,49455.06538481314,224,212783.3274560456,11,0.2550294306381704,0.3208299533226144
489,Health,India,139186.60830322604,,50304.661046508925,288,221156.8319423256,19,0.19011205352359833,0.49807576583190627
490,Energy,Japan,93043.26495017926,104563.56699539958,26963.922125628123,37,222420.50242922606,3,0.18187787196847505,0.5976705698089416
491,Health,UK,59635.93927826224,35202.94815437123,49833.94704686915,244,308842.8253979152,15,0.10462675970528593,0.4595688020734178
492,Energy,Japan,125488.83499899709,227503.19731379437,41723.26671122991,35,249894.77790535946,7,0.18563881965350737,0.8945047991420678
493,Energy,India,62235.70527520888,34942.23123892566,44082.526131202736,63,339525.11351804156,7,0.11996678364936275,0.4930303308644758
494,Finance,Japan,38923.67278264301,54760.84892434752,67323.58404162577,38,71629.8669676487,6,0.18285861993369934,0.29721232071584786
495,Retail,India,128227.59355346588,123656.88732260263,34921.917268648926,173,231451.85078977607,3,0.14287224539676996,0.6525642119105672
496,Retail,USA,78390.2645400094,163350.86834906126,59758.46224097573,279,209915.68312711598,13,0.21767666996888835,0.6751015884546686
497,Tech,USA,35645.45480761685,168872.9854547445,46652.4448360183,44,279492.7457302006,7,0.14777601790422712,0.6470818976051548
498,Finance,Germany,54438.70457166859,101216.77048448034,46642.87797804999,295,256956.1793207889,5,0.2926500285165688,0.576680811783124
499,Retail,UK,38645.70310450822,90620.66128063489,59484.46275262054,282,363827.50239166134,18,0.13071171151229918,0.5876181624910508
500,Energy,USA,29989.426080107198,69948.61426415064,54080.615534826684,217,151253.0582671954,8,0.11257976665835429,0.347563262769201
501,Energy,India,95138.47813175828,78199.35244150784,56847.35596663437,247,303639.31810646015,17,,0.6005922085991992
502,Health,Japan,155547.7939914318,35217.153921737496,61618.21592639433,102,344666.91385693644,1,0.22545097390792312,0.6296735630699009
503,Health,Japan,29753.921371387314,30003.84052487595,46024.299401800126,182,448531.7949249564,14,0.2249068939379092,0.5102602598001494
504,Energy,Germany,79338.96257891685,48921.65038084176,42653.159185906996,88,261458.72231252198,17,0.1616747011081748,0.4398342173519213
505,Energy,Japan,43246.80840093591,44262.328707328415,36978.193681306424,119,325956.68834820134,10,0.17373624125633497,0.44367636063106747
506,Health,USA,46931.16854006671,37349.06550881441,,226,155690.9765950108,12,0.17383766401606965,0.3168386031140873
507,Retail,Japan,44524.863296113195,74446.2351856351,,115,108643.5036549581,16,0.07454890304603122,0.3188274854457984
508,Tech,USA,38871.03361811087,86958.22632516242,64936.15496884144,56,367581.950062536,14,0.2216851409236268,0.5645450371803675
509,Health,USA,61344.50106763165,51691.267122740675,33787.10760550374,190,299555.17650815437,16,0.06195004975155327,0.4750459317977118
510,Retail,UK,39518.52948549852,118957.08164949277,34130.504519077156,73,394281.0151838738,8,0.07468009269506455,0.6470279171395736
511,Retail,Germany,68543.81212680826,24710.574082663938,55782.3927406219,255,190127.7688824201,10,0.15385189591650256,0.36978617773476913
512,Retail,India,58388.8920017471,43643.26808129529,56567.177568535604,253,341592.1711623002,17,0.12760981860981208,0.4805402247230886
513,Finance,USA,53131.538514156964,31885.498968728207,56586.606023808374,96,449505.4272435083,18,0.20573101795628146,0.5548408237450297
514,Finance,Germany,38033.33035901818,15995.74502242435,46940.53047735563,226,333576.44866858126,16,0.18131468708691265,0.3988393653384295
515,Retail,India,44874.02213617511,46648.29181178648,,16,322126.5204472839,17,0.15967409709494845,0.46593288792302007
516,Energy,Japan,87351.51093664912,45567.56711509609,53934.55428991229,287,300684.486465948,16,0.07121262028195646,0.5448380048609469
517,Finance,Germany,76915.18450564152,121548.64669426637,51030.716075519966,219,174329.48342992703,19,0.15185920734043815,0.5515273839276001
518,Health,Germany,36725.34435573071,71573.98942300024,23368.395527029577,178,408445.83485682786,8,0.14632419716150086,0.5824533210955846
519,Finance,Germany,62922.94444442062,26515.58375619146,47242.404433097676,147,251131.38881559472,6,0.16555307158315188,0.3830123534872283
520,Energy,Japan,87176.8036817917,149112.3816360821,39783.12278887624,239,340358.66051064135,6,0.11989733962006534,0.7637998907492775
521,Tech,Japan,,101988.99734844397,,170,174957.25547429972,9,0.186597227659548,0.4446015793619209
522,Finance,Germany,78564.8829041193,69512.27412543118,85823.10803124092,10,205643.22683937757,4,0.1257407273605193,0.48113862741931757
523,Retail,UK,42988.50874733498,42792.13233356668,54409.77998569165,245,414806.99193777883,12,0.18003794255903785,0.5077290849807059
524,Retail,USA,79642.19619235424,27565.946238400436,46237.64376593122,197,272215.81688337255,12,0.20572333018600258,0.4306628959126684
525,Retail,Japan,40878.94518088411,39209.562382415665,61061.618023727024,13,416262.03808340355,17,0.11257831509433382,0.5514187742742461
526,Tech,UK,24283.659380857407,,55792.254646510555,141,293741.5472753186,15,0.09594890708729603,0.496077725290648
527,Energy,Japan,26535.23578565564,151865.68890266184,55041.133885422096,227,152648.1781633714,9,0.18334563095285372,0.5470525345295969
528,Health,Germany,61331.108532023085,123741.02059667396,57282.20711858805,269,371365.4079785376,7,0.05752302234998992,0.6756430988332045
529,Energy,UK,68176.91186835065,36559.28055600594,74678.5227779545,10,252808.6145795514,10,0.22781653284244435,0.43059514365923546
530,Tech,India,38095.128324773585,25039.992858907484,36429.33877608901,80,355895.10508136346,16,0.15076738319818825,0.4381953775849168
531,Retail,USA,82396.33439320426,53344.79817070312,55683.584921737456,187,302016.86940320657,12,0.14196691186711444,0.5050014878101446
532,Energy,USA,26088.241351544795,16965.486960915467,38883.42644022154,198,176550.54176457037,7,0.18822111428458582,0.24769558976941075
533,Health,Japan,57928.229488464574,59510.05855024987,56666.15175610698,17,313143.5812296455,18,0.18387681642954679,0.49234246618711824
534,Retail,USA,32679.12912701704,44866.130095775574,38975.761862166866,262,475697.85137222393,15,0.15045626524852349,0.5722705206088473
535,Health,India,43221.007730912366,37063.13537303435,44991.59823673899,253,339438.9166811567,6,0.211503148742134,0.478317266167268
536,Finance,UK,,18829.46406795457,,132,295398.57975956297,12,0.10293281862548234,0.41760602569050864
537,Health,UK,38940.624541543875,66713.3301287914,61709.80063213651,292,386027.4721565518,11,0.19986495453055375,0.549992010064229
538,Retail,Germany,49400.81632737297,35609.91880683656,61021.45332730896,41,316853.47721624887,3,0.07449635698316472,0.47301140498457767
539,Finance,UK,99026.8599166126,,35051.39148264339,155,316762.73842102353,2,0.18574542937455935,0.5013684128388649
540,Retail,Japan,44871.317683810594,8748.544931941917,50659.20933199819,165,212669.9862272718,6,0.127048869247313,0.29408278326919024
541,Retail,India,90930.07249966479,48218.16310539381,41485.041743009926,25,318707.8420631679,5,,0.5178428870380831
542,Finance,Germany,34035.064216928906,141967.14804218608,34897.941071895984,56,382835.4733133556,18,0.1679649972001061,0.7166642167336224
543,Health,Japan,78034.17017873847,132820.72010338228,47395.79539490755,260,233115.027831998,16,0.14759014547944896,0.6125967675372247
544,Tech,Japan,,37262.48166916144,46298.20653853016,196,413959.66569975583,8,0.042009214336250975,0.6287771285647613
545,Tech,Japan,17399.16942619097,34155.29020318592,79120.59783614628,40,292663.5180683899,11,0.002043412020818841,0.3652392845289157
546,Tech,USA,40197.19002405057,64942.95535599794,55195.51790432836,269,228978.43907691675,10,0.13934153166077534,0.4476482581193597
547,Tech,Japan,79900.3940546604,,33468.589990949156,26,379810.56615361955,12,0.2632758172491279,0.5160980857395115
548,Energy,USA,54093.93260024624,58751.68661246937,43222.711949948694,48,277056.46114093845,6,0.17247105057441375,0.49009869619156077
549,Tech,UK,,77625.25987302455,62256.599545152785,48,360761.19099888863,5,0.10321877342998889,0.5973757521489431
550,Finance,USA,44267.559945394416,102350.64923279085,75061.3132744391,141,276659.30941931705,9,0.22573086609814996,0.5182624792985885
551,Tech,Japan,62523.32047542193,46161.784253734135,30968.2002531445,39,295213.9085176077,16,0.21350565325121912,0.4656298421582893
552,Retail,India,55390.38946379175,43381.82050215092,27440.90737833146,167,339484.8163467433,14,0.23901053545925702,0.4907812155884253
553,Tech,India,107354.42586582463,28946.66992669679,72451.58210446138,287,323271.76460720046,8,0.19787284350398948,0.5252389744824639
554,Health,UK,67996.42584341476,29847.960382032423,54675.37012845084,212,140357.45756386092,19,0.21201316261778455,0.32117685152275305
555,Finance,Japan,,42792.266023628035,39580.487217483605,75,210300.50079244864,14,0.20117759717087946,0.4037121735241064
556,Finance,USA,48730.55460421819,61109.29761796408,56415.54903346922,117,374352.7987832652,7,0.11657465368085006,0.529096466974815
557,Energy,India,46919.88669754915,84808.47651942809,18371.027131797466,277,289429.07288787625,5,0.03539034824174832,0.5217547926709648
558,Retail,Germany,48229.24728157438,30275.455980370705,50040.506079165934,231,258101.49577828625,18,0.11352052229448636,0.4001949479202905
559,Finance,Japan,72927.86429160071,120043.94239697958,53933.85407411702,27,191314.07877940207,2,0.22734558839009478,0.5232790290428876
560,Health,Japan,48509.151972600404,41661.21334681767,61091.24167445396,99,213621.0942979321,11,,0.40296427445192573
561,Tech,Germany,69209.08564589712,48396.34742304332,37833.248572489545,190,138256.10880304422,8,,0.28727877224358095
562,Finance,India,169007.8426975295,31309.37938530658,51028.24593684031,264,291897.54250387737,1,0.06839505467974884,0.6011535283153363
563,Health,Germany,92555.37117610264,11446.689537734805,38894.90448728495,262,252124.99355351625,12,0.11142372994885438,0.422748169391905
564,Tech,UK,50867.94469509124,83318.61210380383,53064.605068091805,266,222672.96872117478,2,0.1493637583251602,0.4590104600292839
565,Energy,USA,109164.03749477402,76275.44458314494,39255.84413164371,96,294550.12598656374,18,0.18447935245011274,0.5594203507782903
566,Finance,USA,48823.26956253315,,45102.78993007735,99,329117.6504682191,7,0.11789373229770334,0.46740839680525437
567,Finance,India,21610.56798115222,51031.29905034496,38050.21526251725,246,467455.8345767956,17,0.11300238020676107,0.5618370362259233
568,Health,Germany,36168.96987842597,66807.02579877697,57813.63490188388,79,179049.3264349429,14,0.20895228956042078,0.3581325928716232
569,Retail,Japan,23496.436245085835,19196.29337259705,,53,392750.4834640418,7,0.17276865685067566,0.4212349596724471
570,Energy,Japan,50223.74782078671,35687.95063582594,47184.55316051104,209,377848.12488120573,3,0.18140707256345046,0.5182442648290723
571,Retail,Japan,60428.08078813015,78949.11482461312,50458.85593952034,161,237672.58084986397,6,0.25698244102478596,0.4910320507053481
572,Finance,UK,138443.64910337672,23096.26848691773,32616.90302439747,95,316258.87636688247,2,0.11464479281127499,0.5266915719371538
573,Retail,UK,70506.74703759553,58462.1467277213,46403.88022391855,28,263389.34005299077,17,0.14656865806628555,0.49239248440933114
574,Tech,Japan,53661.427998312654,21721.349791767774,49397.544595499065,110,314855.0864334991,12,0.18858118420962025,0.4072085340882365
575,Energy,India,90644.70387486913,64851.67313313496,81449.5170923597,104,420730.481072364,12,0.08899448468393903,0.6367595382799319
576,Retail,UK,19819.713357544155,47983.62618847251,36656.39569071004,263,348448.498610505,17,,0.45840876915528117
577,Tech,UK,67360.04244611406,18600.0753442031,67570.12686502925,39,340688.66985867533,10,0.15155375480813701,0.4628809507969002
578,Health,USA,88029.9694085707,98601.6833218095,61962.305281589695,258,265575.2544036286,3,0.34441095880983863,0.5836563934562012
579,Retail,USA,28586.986538207104,31547.355777592707,53367.63685388164,42,181275.46680605318,18,0.15699086511655513,0.29091137731570155
580,Energy,India,106072.385446079,30147.236446088275,71103.4458103416,238,283322.5431567674,13,0.23098578358950325,0.49104510481221003
581,Tech,UK,70915.7763829818,55289.678158211005,54465.26567128235,21,396528.6523891132,12,0.20809602496927898,0.5685640729407326
582,Retail,UK,48647.51674531342,97653.65934142585,54669.910348015146,127,177826.5714728282,17,0.06904068778013085,0.48232009601463527
583,Health,Germany,82157.29603160586,26649.000084614603,49362.552163789456,164,215592.85054586438,4,0.041582331342750994,0.3676243506731602
584,Retail,India,186343.3891636934,50868.9455822466,64682.826589023534,255,310101.4188987255,10,0.16729102237564059,0.6745165381375471
585,Tech,India,,63404.48632833388,63157.6308057306,256,221227.617212219,11,0.23801342635028683,0.42296382456089243
586,Retail,Germany,67785.95459824879,74299.78703065151,42491.87255004545,38,236598.124230783,6,0.1701540373694222,0.508277040288873
587,Energy,Germany,47587.22159200755,54495.03813795351,34169.03366481479,170,266112.11346174584,6,,0.4384143927535755
588,Finance,USA,39146.95087591868,39331.59018825921,47564.23235125212,244,190750.60766478803,9,0.1301139342935525,0.31885072096460454
589,Tech,India,90686.87413558061,29835.250246724085,40399.53722722824,199,222070.25230269053,15,0.057322712738251694,0.4370579660642052
590,Tech,India,39025.01333335922,51621.128247710294,49237.705104615736,126,356274.2333429847,2,0.08276354976876912,0.4509605496350683
591,Tech,Germany,62055.41893757832,25763.56575509435,64849.25761620967,280,195410.4174215229,4,0.036438041781221134,0.3565562743565543
592,Tech,Japan,47153.86591888612,8494.631968869631,44512.38013895852,267,172170.229240413,5,0.07278673806207239,0.2984820299791538
593,Retail,Japan,,63699.74780801714,49486.1194242611,189,249598.00163728846,17,0.11317942337994547,0.4947829727207046
594,Energy,USA,70744.56923595593,84318.86513434608,50696.272817700745,181,358556.4402007877,8,0.20432112150618903,0.6014695273475745
595,Health,Japan,100586.16196123956,11875.592693333636,60181.17058646341,283,284246.25536024885,8,0.11884529174430816,0.42718379338053825
596,Energy,Japan,46397.07978532083,26746.571534461164,23037.32799218474,268,262833.5137507505,12,0.16789380498848022,0.40500586645595416
597,Tech,Japan,52316.261671907756,71075.11514755784,42719.59646281644,144,303548.7038012486,8,,0.5320120229968222
598,Retail,UK,36703.16030209078,168467.35680170282,52535.404307353674,180,160343.40537122783,19,0.18493341848380818,0.5573569417357036
599,Retail,USA,47947.08902709874,49636.22677304405,64400.94747712233,219,339576.4523020026,3,0.07756295479379187,0.4804814986561477
600,Tech,Germany,72305.12179596144,31672.315026372078,44097.17062992554,245,330674.8025122915,18,0.22414356005864838,0.5100774967610525
601,Retail,Japan,87421.30605628362,43926.02005057192,27481.36752749751,195,267255.3220723423,19,,0.493420519779214
602,Tech,UK,37756.66660567217,111851.32929712457,57436.53735159364,104,380473.9609437133,19,0.11865307583293748,0.598985140463513
603,Energy,Japan,92485.11207932662,33270.33681097427,42375.65133409245,20,209800.3120837569,15,0.1485366214556395,0.4191945433138841
604,Finance,UK,117926.74780886009,30347.966603618926,35724.000090915666,77,390232.7194602855,6,0.20321013937048232,0.5951211015331997
605,Retail,USA,73623.345713278,36693.46257451581,42507.85532344131,219,312359.49324762006,16,0.24655165348855274,0.48866222776963675
606,Tech,Japan,153031.32320929592,27667.198893630608,47785.6957081298,205,273075.7928097461,8,0.20376220640898732,0.553462937167708
607,Tech,UK,40664.28226287613,52764.93765775075,42743.06402554145,107,298410.10917053506,16,0.2491141450219101,0.4450001628107994
608,Retail,India,32134.0870749356,129937.27007337626,23533.20731481117,102,291418.81873512466,18,0.09195768493448866,0.5947779187944532
609,Health,India,24603.39881400804,59506.90075412643,60764.79436264558,31,397622.63171341736,16,0.23332593360498466,0.5150614518430644
610,Tech,UK,126503.10796543123,42133.05637909589,65298.50049534466,181,213865.6698023189,11,0.22130597109393105,0.5633970510677949
611,Retail,Japan,83048.7304356145,41147.285528779954,,143,238998.46086827214,7,0.0,0.4505209934258701
612,Tech,Japan,58233.01055214498,19188.866399206818,36347.7719549022,34,382904.2313657984,17,0.13456750292740063,0.48175664433668974
613,Health,USA,68870.57607386906,83271.85253316218,47582.101592629784,194,252357.20518529127,17,0.19214261963672477,0.5585914844915922
614,Finance,USA,34106.91662736838,46784.05327216972,49921.7442172465,94,372042.64618652733,12,0.11392102941881929,0.4650757305657278
615,Health,Germany,,43989.75530643137,57185.53267474292,64,435954.87864069676,13,0.07399223793926342,0.789627550407168
616,Energy,USA,63870.354123852245,332988.9351746975,58020.08586461697,260,267856.3978446693,10,0.29799226525593125,1.0070764580708231
617,Retail,Japan,63240.322902938715,58644.65669691683,41189.91441465805,153,354508.98612602445,7,0.15777281056796347,0.558457187779263
618,Health,Germany,86067.16957484296,31223.47110371756,50983.946676962725,176,207704.61749281132,14,0.15968838039078426,0.39782440092038596
619,Finance,USA,76153.37028663524,37956.09751603618,,233,360378.6638454247,1,0.05837041195874536,0.5400470562423599
620,Tech,UK,66966.11419425694,97642.43136500094,67469.8678657612,229,315953.9188789414,17,0.10713473029426324,0.6086581890932312
621,Retail,India,40326.44645481613,52468.18402593649,,188,337843.0625728172,4,0.08715115594396677,0.5013079330321524
622,Health,USA,75790.95054609695,20682.29321626621,59468.68024850623,128,248354.2342371684,5,0.2255282661097512,0.41422477549185166
623,Finance,USA,153431.9228425716,85096.17451621496,51005.91953515233,274,167113.3267546262,7,0.18532435346482362,0.579550106822888
624,Health,UK,117325.80748210337,32830.51012244429,66925.50974244205,159,340260.1651799604,10,0.11006054150354293,0.5359048094766322
625,Energy,Japan,132799.17628336095,150840.5602748367,54917.15355151397,224,134927.74780164365,17,0.189235016706635,0.679003782036295
626,Retail,UK,46369.26663637635,,39666.94507791715,206,274611.96062059724,7,,0.5548568843895696
627,Tech,USA,36504.74714463172,37481.653888429326,66840.4396415023,51,375294.54931359756,1,0.1664143502584979,0.46119870171885224
628,Finance,Japan,56224.424434517496,105726.39078984523,58374.839270468336,62,315351.8188698429,7,,0.6127884205595947
629,Health,Germany,61565.840362898685,51057.784836552855,,260,455867.4115831851,11,0.1794187047335719,0.58575100453229
630,Retail,USA,103476.08055559553,81769.87717479069,44246.08439120908,280,382008.73220654187,9,0.1709756346377722,0.6784295044434462
631,Health,UK,25687.703289213394,65567.77964848818,53558.90654168914,132,247688.12893395388,12,0.1794734755815436,0.4260060271021262
632,Retail,Germany,128640.26696912204,29501.19373214,55558.217543211016,275,302185.07038811507,3,0.2379065817339902,0.5351864487523617
633,Energy,India,55325.87888838205,33318.567415031466,52367.507187574476,38,296210.3437964451,4,0.1948393927151467,0.43849565693765363
634,Health,Germany,48366.343327977345,90941.93369321035,53735.704081314616,44,173425.85893230984,4,0.12641687660918283,0.4601381329541789
635,Energy,UK,36096.37819826111,40100.12781660446,70399.48849491657,15,224768.08668125173,13,0.14314330778103776,0.3619709621705818
636,Finance,Germany,26175.304373264964,38476.80695723366,62858.51782681863,120,255139.12744161117,19,0.23611194115979464,0.35682512233644975
637,Energy,UK,90362.55915785453,27637.434422500093,52287.627095180294,86,137102.35977152508,10,0.157869571846375,0.32602501114355525
638,Retail,USA,62109.79491565603,63206.31141789671,61295.7269692098,156,303799.47746013146,5,0.12381871078500302,0.5048016098522945
639,Finance,Japan,31414.33354703088,168976.50347481837,37609.713157669525,76,280074.2524277567,7,0.10582031605089748,0.6356394775882066
640,Health,India,31334.049038210866,25834.865935457998,54775.124599361705,17,166168.48789507407,16,0.1691126675716373,0.27405791531150275
641,Health,Japan,50620.28429566803,49738.35645073929,71711.67619679731,131,332337.02922218654,1,0.09016002382180965,0.4819719134541381
642,Retail,Japan,137931.26531702143,114385.81245659178,47383.44925529151,184,357269.81957527675,12,,0.7875664779481875
643,Tech,Japan,52585.95376193893,46733.43616257823,39828.39285657098,188,318162.7583091911,2,0.0773527152370044,0.47834550993962394
644,Tech,UK,28238.131472804795,64306.95554797703,42174.933336883274,94,274074.5459832824,7,0.2534647407863595,0.491175938886131
645,Health,UK,52951.329958012015,25914.654101536657,36924.40355189134,54,347315.3721401484,11,0.13003387788892856,0.41883681612205736
646,Retail,India,52241.79976042822,63385.11022355333,40582.85710246756,145,354417.6288381353,13,0.07462838524606408,0.5449344517926328
647,Tech,UK,15545.969354807467,43814.20859903059,45553.90281691965,25,324592.2855775751,2,0.16324230169957635,0.4115900739823422
648,Energy,UK,58270.577260672944,88560.21520331084,33133.19576985629,204,234031.01996521914,7,0.08328725892499975,0.4826302998601174
649,Health,UK,53344.85080865207,99950.6287884578,50187.42000739524,18,322128.0612408944,15,0.15240602327211822,0.5870255928910859
650,Energy,UK,84804.4402973927,231825.03003124817,60827.32608543977,24,395638.4520660383,11,0.10957195278804673,0.9552751435141968
651,Retail,USA,150915.90610821356,69409.56102440356,39106.92583823696,111,252269.67531106158,2,0.2161551287508364,0.6385649778068974
652,Energy,India,105164.65195329612,59603.9895725165,68231.40708370123,235,467835.1471305945,7,0.15957247269563424,0.7030482437155128
653,Tech,UK,52342.06635272446,55084.88185228935,56129.50506233114,287,257949.52528116925,4,0.06680494175478253,0.4311864517042254
654,Tech,India,34431.84168573659,39660.07227009632,62366.96702748869,122,302592.5610672109,11,0.10820744217017961,0.4297261671965727
655,Finance,Germany,216789.0200252125,60059.45733270561,42105.985353774355,10,246201.15231949312,2,0.19934630747151905,0.6876703352845941
656,Health,USA,61673.47514207814,41058.74618403438,60254.30272479939,275,317861.6668736209,16,0.24009644726533327,0.45640746767766854
657,Retail,UK,60292.599427614514,54234.72070605908,36896.79319525624,217,160622.264589178,7,0.14683076347726212,0.3724352448346268
658,Health,USA,59156.245803057325,108072.60204001643,60682.9700100381,119,256316.6560946623,13,0.07689224066917673,0.5645517392084825
659,Energy,USA,66107.82369834432,26797.783579788105,52062.072077522374,209,212630.30397211463,5,0.22378254175956216,0.3743071944894274
660,Retail,Germany,55704.69950267315,97141.80883918596,56639.014639817404,21,310827.06783138326,17,0.19903945724253624,0.5831085822901259
661,Retail,India,44943.840323953096,108041.32160709886,35892.86473250178,197,379555.79004071257,12,0.24145777090117843,0.6266133315525536
662,Tech,USA,45550.21074629448,45668.26355120572,39259.16189268074,163,351680.49496916414,19,0.17031463828949145,0.4973584784258633
663,Energy,Japan,58901.590041823496,,57166.73861904062,288,110267.25113128862,7,0.1135582158942175,0.2564161085297477
664,Tech,Germany,45628.49152048239,34040.51826485259,38619.82394930959,180,463365.57223423047,6,0.18618219397769056,0.5597808192732839
665,Tech,Japan,41922.46453526334,106744.85443730577,55558.475505189475,143,323622.39524966944,8,0.17284304564091071,0.5859184529337758
666,Finance,Germany,63146.652258889895,48352.78802547223,33594.34632247705,34,237880.06876055998,13,0.10975884157077756,0.4752514736524466
667,Tech,Japan,52707.41313259965,26914.4517370217,60178.090552000016,27,312570.23351927527,5,0.16390470086931844,0.4551487348643644
668,Health,Japan,127006.87455008226,36211.60937123109,35209.72022277789,199,314095.1858002154,2,0.13634818778245675,0.5701175143463306
669,Retail,USA,15907.008795064397,81175.76458538037,56627.59925215428,150,246652.1026438749,9,0.20204764914885762,0.4175295789414929
670,Tech,USA,103337.27435251228,68052.86720024592,57507.57120375201,52,315833.33338736603,11,0.18444048372208044,0.5879316626440239
671,Health,Germany,111640.88291943404,42473.71701774527,41638.7381788451,293,251402.21699037543,6,0.0763886024703167,0.5358462950299088
672,Energy,India,21232.85199831265,39336.3911520252,56984.31880501672,155,267651.0405847982,7,0.06933041944473063,0.36338414351268783
673,Retail,USA,50445.87220750977,38752.28925456743,53125.307160002674,101,245097.66913959326,7,0.14371321784985125,0.3959369294693648
674,Energy,USA,49725.81864333337,28185.244894475425,43533.897725687144,188,185386.29682082776,19,0.1522973499765521,0.324840188698325
675,Health,UK,29621.157122548884,129214.02456207538,37897.3437910855,65,311666.91761723073,6,0.20326837418642785,0.6095510644449289
676,Energy,USA,40582.47719343531,40400.915253135034,26448.49169992905,164,346823.95492130704,11,0.18593127373933221,0.46040178068776005
677,Energy,India,34362.188841878364,,54195.80056759632,169,341190.6876861098,11,0.252107995024892,0.5815372689898399
678,Energy,UK,143793.74446833108,122123.68616291662,31222.366743655337,120,365594.02021081874,7,0.1172964575007199,0.7941268673039522
679,Tech,Japan,95591.50130205641,89231.24512362349,51144.1303932957,146,325947.21680118947,2,0.11329997514009552,0.6588977296319177
680,Tech,Japan,,37836.435231377545,46838.62140701301,241,257381.96014264773,19,0.08281301960484691,0.4874604594510754
681,Tech,UK,,62457.27826267398,58149.713305258345,229,367173.1091544951,4,0.20245849803425559,0.617042660092931
